Transaction_ID,Transaction_Amount,Transaction_Type,Account_Balance,Device_Type,Location,Merchant_Category,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label,hour,day_of_week
TXN_49718,165.48,Online,30952.55,Mobile,London,Clothing,0,1,60.68,3,Amex,169,1935.68,Biometric,0.4767,1,0,17,Sunday
TXN_2691,11.06,ATM Withdrawal,95640.92,Laptop,Sydney,Clothing,0,4,190.55,3,Discover,206,4947.65,Password,0.2815,0,0,10,Saturday
TXN_7827,62.81,Bank Transfer,58695.7,Laptop,Tokyo,Restaurants,0,6,416.18,0,Mastercard,238,323.45,OTP,0.0282,0,0,21,Wednesday
TXN_4811,161.58,POS,35648.27,Mobile,London,Groceries,0,13,56.48,0,Visa,191,3914.6,OTP,0.8833,0,1,17,Wednesday
TXN_36510,19.84,Online,17934.61,Laptop,Mumbai,Travel,0,1,78.7,3,Discover,85,486.57,Biometric,0.4561,1,0,10,Monday
TXN_3446,32.25,Bank Transfer,44128.13,Mobile,Sydney,Restaurants,0,1,135.24,1,Amex,182,3688.8,PIN,0.755,1,0,19,Friday
TXN_28346,88.14,ATM Withdrawal,56941.56,Tablet,Sydney,Travel,0,3,183.2,2,Visa,176,4349.86,PIN,0.7853,1,0,7,Friday
TXN_41778,200.37,Online,51781.28,Mobile,Tokyo,Clothing,0,7,101.88,0,Mastercard,144,4442.84,OTP,0.7507,0,0,12,Monday
TXN_8156,104.14,Online,15756.4,Mobile,New York,Clothing,1,3,189.77,3,Visa,39,893.75,OTP,0.3665,0,0,6,Sunday
TXN_18765,185.54,Online,79819.91,Laptop,Tokyo,Clothing,1,4,131.74,1,Mastercard,176,4219.03,Biometric,0.235,1,0,20,Friday
TXN_17473,317.51,Online,39089.13,Mobile,Sydney,Restaurants,0,11,430.98,0,Mastercard,3,2779.86,OTP,0.9349,0,1,13,Friday
TXN_27183,139.25,Bank Transfer,57292.67,Tablet,London,Restaurants,0,10,469.79,2,Discover,67,4755.94,Password,0.0046,0,0,13,Saturday
TXN_39559,70.84,Online,1731.39,Mobile,London,Electronics,0,5,316.0,2,Discover,180,2762.97,PIN,0.9361,1,1,8,Thursday
TXN_44924,72.71,Bank Transfer,87050.2,Mobile,New York,Travel,1,8,357.86,3,Discover,46,2225.48,PIN,0.4597,1,0,8,Saturday
TXN_44414,27.99,Online,97277.91,Laptop,New York,Clothing,0,14,467.54,1,Amex,20,4623.32,OTP,0.3039,0,0,0,Wednesday
TXN_48323,102.18,Bank Transfer,17167.05,Tablet,Tokyo,Restaurants,0,6,414.49,1,Mastercard,77,4416.2,OTP,0.9831,0,1,0,Tuesday
TXN_28781,830.3,ATM Withdrawal,37739.42,Tablet,London,Groceries,0,12,306.7,1,Discover,238,3553.68,OTP,0.5932,0,0,6,Wednesday
TXN_44439,1.85,POS,6458.71,Mobile,New York,Electronics,0,11,414.26,1,Amex,78,3608.82,Password,0.8688,0,1,14,Sunday
TXN_44113,60.78,Bank Transfer,81602.48,Mobile,Sydney,Electronics,0,8,142.23,0,Discover,181,1709.8,PIN,0.2032,0,0,5,Thursday
TXN_48929,84.08,POS,54057.96,Tablet,Tokyo,Electronics,0,2,59.17,4,Visa,228,2844.99,OTP,0.7895,1,1,17,Thursday
TXN_1231,63.35,Bank Transfer,91196.43,Mobile,Sydney,Clothing,1,1,355.47,4,Discover,69,3112.67,OTP,0.8967,1,1,3,Sunday
TXN_7751,33.29,POS,70804.51,Mobile,Sydney,Groceries,1,13,220.27,3,Mastercard,74,172.3,Password,0.2811,0,0,16,Monday
TXN_108,210.24,Bank Transfer,61104.65,Mobile,Mumbai,Restaurants,0,2,425.49,4,Discover,114,444.45,PIN,0.5377,0,1,12,Sunday
TXN_40330,125.34,POS,98335.15,Tablet,New York,Travel,0,5,452.72,0,Visa,97,63.19,PIN,0.5281,1,0,21,Thursday
TXN_22514,78.07,Online,78549.76,Mobile,Tokyo,Groceries,0,3,49.32,4,Discover,8,4054.06,Biometric,0.3969,1,1,10,Wednesday
TXN_14146,32.27,ATM Withdrawal,58431.5,Mobile,Mumbai,Electronics,0,6,391.29,1,Mastercard,20,4813.99,PIN,0.6038,0,0,0,Friday
TXN_16839,0.03,Bank Transfer,62496.18,Tablet,Sydney,Electronics,0,13,410.92,3,Amex,67,3648.2,OTP,0.4601,1,0,3,Wednesday
TXN_48569,230.04,Online,1400.05,Tablet,Mumbai,Travel,0,5,13.4,1,Visa,115,459.63,OTP,0.9053,0,1,14,Wednesday
TXN_3529,211.42,ATM Withdrawal,90073.53,Tablet,London,Clothing,1,1,93.19,3,Mastercard,112,1614.93,Biometric,0.9857,0,1,13,Wednesday
TXN_3110,102.71,Bank Transfer,49358.42,Laptop,Tokyo,Restaurants,0,10,245.98,4,Amex,218,3013.15,Biometric,0.5808,1,1,16,Tuesday
TXN_23597,115.1,ATM Withdrawal,63724.09,Laptop,New York,Restaurants,1,9,215.45,2,Mastercard,230,92.31,Password,0.5311,1,0,15,Sunday
TXN_19753,40.48,Online,34948.04,Laptop,Tokyo,Clothing,0,13,135.86,3,Discover,219,2307.75,Password,0.8616,1,1,9,Wednesday
TXN_23129,109.21,POS,54545.74,Tablet,Tokyo,Restaurants,0,1,411.55,1,Visa,99,3333.17,OTP,0.0049,0,0,1,Wednesday
TXN_45215,124.34,POS,40403.76,Laptop,Sydney,Restaurants,0,3,285.39,3,Mastercard,171,1475.24,PIN,0.3697,1,0,14,Saturday
TXN_24899,37.38,ATM Withdrawal,99856.49,Mobile,Mumbai,Clothing,0,14,301.25,2,Visa,239,2908.62,Password,0.406,0,0,19,Saturday
TXN_38977,1.09,Online,51246.78,Tablet,Mumbai,Restaurants,0,3,438.77,2,Visa,115,4637.97,Biometric,0.0644,0,0,9,Monday
TXN_35827,81.22,Bank Transfer,16382.72,Mobile,Sydney,Travel,0,14,339.42,4,Amex,17,4178.95,Biometric,0.9439,0,1,9,Wednesday
TXN_48852,215.0,ATM Withdrawal,10771.45,Tablet,Mumbai,Clothing,0,3,194.63,1,Discover,230,3034.02,PIN,0.8213,1,0,4,Thursday
TXN_33472,62.8,Online,61307.38,Laptop,Sydney,Electronics,0,14,187.14,4,Amex,165,2485.34,Biometric,0.8111,1,1,5,Sunday
TXN_37983,45.72,ATM Withdrawal,66716.16,Tablet,Tokyo,Groceries,0,12,490.2,4,Mastercard,58,1158.0,OTP,0.9086,0,1,18,Wednesday
TXN_12498,9.22,Online,77116.84,Laptop,Mumbai,Electronics,0,4,143.86,0,Visa,49,133.79,PIN,0.7163,0,0,10,Wednesday
TXN_37632,86.82,Bank Transfer,52625.04,Tablet,Sydney,Restaurants,0,3,178.97,3,Discover,170,4848.29,PIN,0.9816,0,1,0,Friday
TXN_1396,48.77,ATM Withdrawal,93948.52,Tablet,Tokyo,Clothing,1,7,86.79,0,Amex,174,3895.72,Password,0.594,1,0,23,Tuesday
TXN_12358,24.24,Online,40474.04,Tablet,Mumbai,Clothing,1,13,309.53,2,Amex,190,3828.42,Biometric,0.5682,1,0,13,Wednesday
TXN_44374,5.69,Online,24617.87,Laptop,Tokyo,Clothing,0,11,369.27,4,Visa,208,592.13,Biometric,0.7127,0,1,3,Thursday
TXN_47996,242.35,Online,76360.72,Tablet,Tokyo,Restaurants,0,13,443.3,4,Amex,205,2468.45,Password,0.5905,0,1,22,Friday
TXN_18421,96.21,Bank Transfer,43687.11,Tablet,Tokyo,Travel,0,11,31.56,4,Discover,181,2910.98,Biometric,0.0267,0,1,12,Thursday
TXN_15557,18.53,Online,32647.37,Laptop,Tokyo,Groceries,1,1,74.34,4,Discover,131,3577.56,PIN,0.9059,0,1,13,Thursday
TXN_3141,62.54,Online,50930.73,Mobile,Tokyo,Travel,0,12,82.96,4,Discover,214,1634.4,PIN,0.958,1,1,12,Monday
TXN_49218,87.18,ATM Withdrawal,36323.38,Laptop,Tokyo,Travel,0,9,262.21,3,Amex,71,2208.25,Biometric,0.7428,1,0,15,Saturday
TXN_49182,89.06,POS,48193.23,Mobile,Sydney,Groceries,0,12,254.88,3,Discover,167,4093.11,PIN,0.2952,0,0,16,Tuesday
TXN_46545,41.6,Online,16381.03,Tablet,Mumbai,Travel,0,10,496.03,3,Discover,24,2199.36,PIN,0.9198,0,1,6,Monday
TXN_16864,6.68,POS,30973.87,Mobile,New York,Restaurants,0,10,481.98,0,Discover,33,3561.97,Password,0.8129,0,0,5,Sunday
TXN_7336,152.42,Online,52169.76,Laptop,Sydney,Restaurants,0,14,406.43,1,Amex,101,1925.46,Password,0.9442,1,1,13,Sunday
TXN_25145,25.99,Bank Transfer,45607.03,Mobile,Sydney,Travel,0,12,10.03,0,Amex,207,4623.81,Biometric,0.2425,0,0,7,Wednesday
TXN_34437,74.37,ATM Withdrawal,67725.2,Laptop,New York,Restaurants,1,8,268.53,4,Amex,125,4208.74,Biometric,0.2868,0,1,13,Tuesday
TXN_4289,191.55,ATM Withdrawal,98513.59,Mobile,Sydney,Travel,0,6,413.15,3,Amex,78,2713.68,OTP,0.4674,0,0,7,Thursday
TXN_38065,79.7,ATM Withdrawal,89944.16,Mobile,Sydney,Electronics,0,1,412.52,4,Discover,177,1780.88,PIN,0.267,1,1,7,Tuesday
TXN_6663,9.76,ATM Withdrawal,40373.94,Mobile,Sydney,Groceries,0,11,139.1,1,Mastercard,158,3342.6,OTP,0.6718,0,0,9,Thursday
TXN_36962,100.69,ATM Withdrawal,64375.08,Tablet,Sydney,Clothing,0,12,101.15,0,Amex,47,1638.84,Password,0.6479,1,0,18,Thursday
TXN_36710,4.23,ATM Withdrawal,68552.96,Tablet,Sydney,Restaurants,0,7,407.26,4,Discover,45,4210.91,PIN,0.4415,1,1,21,Saturday
TXN_17736,168.88,Bank Transfer,21168.62,Mobile,New York,Electronics,0,14,278.07,0,Amex,84,1866.16,PIN,0.4067,0,0,10,Wednesday
TXN_3202,125.78,Online,39353.84,Tablet,New York,Travel,0,4,268.76,0,Visa,178,1195.32,Password,0.2236,0,0,23,Monday
TXN_45847,131.03,POS,7750.76,Tablet,Tokyo,Groceries,0,8,355.33,3,Amex,198,3413.32,Password,0.1627,0,0,23,Tuesday
TXN_46888,87.01,ATM Withdrawal,40976.79,Laptop,New York,Travel,0,5,43.62,0,Mastercard,129,539.78,Biometric,0.2831,1,0,11,Tuesday
TXN_41453,148.07,POS,53626.14,Mobile,Mumbai,Restaurants,0,12,305.4,2,Amex,191,4682.13,OTP,0.2807,0,0,18,Thursday
TXN_28055,139.26,Online,90183.41,Laptop,Mumbai,Clothing,0,4,120.25,2,Visa,16,3800.83,PIN,0.5462,0,0,14,Tuesday
TXN_36871,30.7,POS,34826.07,Mobile,Sydney,Travel,0,9,403.21,0,Visa,23,4903.37,OTP,0.058,0,0,17,Wednesday
TXN_30375,97.08,ATM Withdrawal,30927.89,Laptop,Sydney,Clothing,0,12,17.07,2,Discover,179,3754.3,PIN,0.3952,1,0,5,Sunday
TXN_8288,173.84,POS,50395.87,Mobile,Mumbai,Restaurants,0,9,436.32,3,Discover,170,7.59,PIN,0.1457,0,0,3,Saturday
TXN_33597,37.72,Online,33144.72,Tablet,Tokyo,Electronics,0,12,115.28,0,Mastercard,67,742.63,OTP,0.7757,1,0,14,Saturday
TXN_17834,52.75,Online,53775.91,Mobile,London,Travel,1,9,316.88,2,Amex,224,3000.58,Biometric,0.5972,0,0,9,Tuesday
TXN_35232,54.81,Bank Transfer,68175.55,Mobile,Mumbai,Restaurants,0,13,406.84,2,Mastercard,141,2399.7,PIN,0.1138,1,0,6,Tuesday
TXN_2323,159.02,ATM Withdrawal,56227.88,Laptop,Sydney,Restaurants,0,12,140.91,1,Discover,229,1307.06,OTP,0.3114,0,0,22,Thursday
TXN_34822,67.21,Online,83072.42,Tablet,Mumbai,Travel,0,11,287.07,4,Amex,164,983.43,Biometric,0.9914,0,1,14,Monday
TXN_31488,272.38,Online,59847.51,Tablet,Mumbai,Travel,0,1,420.66,0,Visa,38,3530.05,OTP,0.861,1,1,6,Tuesday
TXN_38008,48.48,Bank Transfer,24678.57,Tablet,Mumbai,Electronics,0,8,254.57,4,Visa,154,470.26,PIN,0.4184,1,1,22,Friday
TXN_36663,22.14,Online,84994.98,Laptop,Tokyo,Clothing,0,10,485.7,2,Visa,155,4734.23,Password,0.0391,0,0,14,Friday
TXN_39035,46.25,Bank Transfer,60791.91,Mobile,London,Electronics,0,12,286.43,4,Mastercard,13,655.51,Biometric,0.2298,1,1,16,Tuesday
TXN_37972,148.54,POS,11589.6,Laptop,Sydney,Groceries,0,9,305.43,1,Discover,18,2980.75,OTP,0.4294,0,0,14,Saturday
TXN_24735,38.87,ATM Withdrawal,36057.51,Tablet,New York,Clothing,0,1,392.73,4,Visa,173,186.75,PIN,0.3694,1,1,19,Sunday
TXN_6753,52.82,Bank Transfer,22282.34,Tablet,London,Travel,0,4,453.93,2,Visa,75,303.97,OTP,0.9253,1,1,13,Monday
TXN_8480,44.29,ATM Withdrawal,77924.08,Tablet,Mumbai,Clothing,0,14,72.95,3,Mastercard,90,2375.91,PIN,0.7196,0,0,4,Tuesday
TXN_10421,291.88,POS,29164.39,Mobile,Tokyo,Restaurants,0,1,168.08,4,Discover,107,2488.22,PIN,0.5086,0,1,17,Friday
TXN_42517,97.86,POS,86154.25,Laptop,Sydney,Clothing,0,10,396.73,4,Visa,129,3985.83,OTP,0.2507,0,1,15,Friday
TXN_19908,33.11,ATM Withdrawal,7413.22,Mobile,Sydney,Electronics,0,10,358.65,4,Visa,100,751.65,OTP,0.5227,1,1,17,Monday
TXN_16170,221.73,ATM Withdrawal,38580.8,Laptop,Tokyo,Electronics,0,11,65.29,4,Discover,80,2212.89,Biometric,0.4022,1,1,11,Wednesday
TXN_46873,74.45,Bank Transfer,58365.04,Mobile,London,Travel,1,8,90.75,2,Amex,217,1029.66,PIN,0.1427,0,0,21,Friday
TXN_15381,126.66,POS,19681.31,Laptop,Sydney,Clothing,0,6,49.65,2,Amex,31,4175.62,Biometric,0.7893,0,0,11,Sunday
TXN_42217,69.48,Online,95317.91,Tablet,Tokyo,Electronics,0,10,237.64,4,Mastercard,141,3715.35,OTP,0.6605,0,1,23,Sunday
TXN_42370,53.88,POS,67130.8,Laptop,Sydney,Restaurants,0,2,243.5,4,Discover,24,4041.97,Biometric,0.0002,0,1,21,Monday
TXN_24856,83.8,Online,51099.9,Tablet,Sydney,Clothing,0,4,247.63,2,Discover,52,4990.01,Password,0.3332,0,0,16,Saturday
TXN_26699,293.11,POS,81527.91,Mobile,New York,Electronics,0,14,290.5,0,Visa,214,2821.41,OTP,0.4377,0,0,9,Wednesday
TXN_35397,46.78,Bank Transfer,37852.66,Laptop,London,Restaurants,1,1,162.81,1,Amex,16,4931.2,Biometric,0.816,1,0,5,Friday
TXN_34127,14.03,POS,87413.51,Laptop,New York,Groceries,0,6,476.98,4,Discover,122,1203.63,PIN,0.7401,0,1,4,Monday
TXN_4546,38.62,ATM Withdrawal,98692.58,Tablet,Tokyo,Electronics,0,14,471.89,4,Mastercard,173,3813.62,Password,0.3028,0,1,21,Sunday
TXN_43236,88.86,Online,31508.06,Laptop,Tokyo,Electronics,0,10,448.73,0,Amex,11,1670.16,PIN,0.7713,0,0,1,Thursday
TXN_33281,5.67,ATM Withdrawal,15430.15,Tablet,New York,Electronics,0,11,195.57,3,Mastercard,113,2828.76,Biometric,0.272,0,0,12,Wednesday
TXN_43743,35.83,Bank Transfer,96778.45,Laptop,Mumbai,Electronics,1,2,221.99,2,Amex,7,3593.68,Password,0.568,1,0,13,Friday
TXN_6149,42.43,POS,28434.93,Mobile,London,Travel,0,9,282.9,4,Mastercard,196,2663.47,PIN,0.7106,1,1,11,Thursday
TXN_10688,166.25,POS,71306.97,Tablet,New York,Restaurants,0,1,461.15,0,Discover,143,3760.49,Biometric,0.8617,0,1,20,Tuesday
TXN_42707,146.93,ATM Withdrawal,34718.07,Laptop,Mumbai,Restaurants,1,3,393.66,4,Mastercard,78,3876.39,Biometric,0.2158,0,1,5,Saturday
TXN_44465,78.76,POS,79623.19,Mobile,Tokyo,Travel,1,5,387.75,0,Discover,81,1579.02,OTP,0.954,1,1,9,Sunday
TXN_38932,56.17,Bank Transfer,97150.92,Laptop,Sydney,Clothing,0,10,270.74,3,Amex,5,2759.21,OTP,0.1696,1,0,22,Friday
TXN_8632,137.05,ATM Withdrawal,3318.26,Laptop,Sydney,Electronics,0,2,245.36,1,Discover,29,2248.4,Biometric,0.1692,0,0,17,Friday
TXN_49279,55.37,ATM Withdrawal,9967.64,Mobile,Tokyo,Clothing,1,2,274.94,3,Visa,80,4650.49,PIN,0.0874,0,0,18,Wednesday
TXN_19334,91.04,ATM Withdrawal,90627.82,Tablet,Sydney,Restaurants,0,7,39.16,2,Amex,229,3952.43,Biometric,0.076,1,0,6,Wednesday
TXN_34664,4.62,POS,86840.73,Laptop,Sydney,Restaurants,0,3,250.41,0,Visa,33,1298.06,OTP,0.1298,1,0,7,Friday
TXN_13047,127.36,Bank Transfer,54099.36,Tablet,New York,Electronics,0,10,199.05,4,Mastercard,68,4879.36,PIN,0.2716,0,1,8,Saturday
TXN_17595,144.39,POS,71398.18,Tablet,Tokyo,Travel,0,12,63.3,2,Amex,13,2896.33,Password,0.1621,1,0,2,Sunday
TXN_24013,26.45,Online,58453.67,Laptop,Mumbai,Restaurants,0,2,292.68,1,Amex,216,1974.38,PIN,0.2837,0,0,3,Tuesday
TXN_33192,52.19,POS,59210.78,Mobile,Tokyo,Clothing,0,2,188.98,3,Mastercard,68,4755.69,OTP,0.6297,1,0,17,Friday
TXN_39495,20.06,POS,35018.95,Laptop,Sydney,Electronics,0,14,407.31,1,Discover,172,4734.39,Biometric,0.8084,1,0,2,Sunday
TXN_42392,44.25,Bank Transfer,78186.79,Mobile,London,Electronics,1,11,321.54,2,Discover,229,132.03,PIN,0.5178,1,0,14,Thursday
TXN_27205,11.06,ATM Withdrawal,17527.56,Laptop,New York,Groceries,1,7,294.54,2,Visa,137,1977.92,Biometric,0.4201,1,0,23,Wednesday
TXN_19327,24.01,Online,49030.87,Mobile,Mumbai,Clothing,0,1,32.82,2,Discover,9,2037.29,Password,0.5115,0,0,8,Friday
TXN_1323,2.02,Bank Transfer,85049.54,Mobile,Mumbai,Electronics,0,6,189.72,2,Discover,90,743.26,OTP,0.7338,0,0,17,Thursday
TXN_17082,12.99,Bank Transfer,90150.68,Mobile,London,Electronics,0,10,394.26,0,Amex,81,780.59,Biometric,0.8663,1,1,3,Sunday
TXN_34621,4.58,POS,51312.97,Mobile,Tokyo,Restaurants,0,12,377.98,2,Visa,89,953.39,Biometric,0.3316,0,0,14,Wednesday
TXN_29780,276.45,ATM Withdrawal,63317.31,Mobile,Mumbai,Travel,0,1,89.47,1,Mastercard,71,1932.93,PIN,0.2182,0,0,14,Saturday
TXN_41952,66.59,Bank Transfer,29675.4,Tablet,New York,Restaurants,0,6,191.98,3,Mastercard,173,532.82,OTP,0.5094,1,0,6,Thursday
TXN_24595,5.7,Online,63028.34,Tablet,Tokyo,Groceries,0,8,292.07,1,Mastercard,216,2190.04,PIN,0.2239,0,0,6,Monday
TXN_10351,166.88,POS,94248.08,Laptop,London,Restaurants,0,12,446.95,1,Visa,182,4657.45,Password,0.1288,1,0,9,Wednesday
TXN_14076,16.93,POS,32751.72,Mobile,Mumbai,Restaurants,0,3,240.8,2,Mastercard,231,4496.84,Biometric,0.0685,0,0,19,Monday
TXN_608,105.7,ATM Withdrawal,80604.0,Laptop,Tokyo,Groceries,0,1,479.92,1,Visa,211,3367.34,Biometric,0.5808,1,0,17,Monday
TXN_49583,47.21,Bank Transfer,26067.08,Tablet,London,Restaurants,0,8,71.75,3,Discover,155,3150.02,PIN,0.6721,0,0,11,Tuesday
TXN_41118,13.74,Bank Transfer,71776.25,Mobile,London,Groceries,0,6,214.51,4,Discover,211,59.27,Biometric,0.9773,1,1,16,Sunday
TXN_15258,390.95,Bank Transfer,97490.25,Laptop,Mumbai,Travel,0,7,97.97,2,Visa,131,2764.99,OTP,0.1645,0,0,14,Tuesday
TXN_41762,103.44,ATM Withdrawal,35628.13,Mobile,Mumbai,Travel,0,12,163.72,0,Mastercard,14,690.31,Biometric,0.6287,1,0,20,Sunday
TXN_16790,49.54,Online,55519.47,Laptop,Mumbai,Restaurants,0,3,442.71,1,Discover,230,4576.26,OTP,0.7882,1,0,11,Tuesday
TXN_32310,123.07,Bank Transfer,88694.08,Tablet,Tokyo,Travel,0,1,390.28,3,Visa,231,367.66,OTP,0.9333,0,1,10,Saturday
TXN_30070,202.71,ATM Withdrawal,29953.59,Tablet,New York,Travel,0,1,339.02,0,Discover,160,2179.41,OTP,0.2978,0,0,15,Friday
TXN_37429,205.89,Bank Transfer,68843.66,Laptop,London,Restaurants,0,7,36.73,3,Mastercard,183,1389.46,Biometric,0.9713,1,1,13,Thursday
TXN_17919,46.09,ATM Withdrawal,83079.91,Tablet,New York,Restaurants,0,1,282.47,3,Discover,233,4899.19,Password,0.5496,0,0,1,Sunday
TXN_49005,284.18,ATM Withdrawal,43343.11,Tablet,Sydney,Restaurants,0,13,422.36,2,Amex,19,4094.81,PIN,0.122,0,0,4,Wednesday
TXN_383,64.17,ATM Withdrawal,74022.91,Laptop,London,Clothing,0,13,456.22,3,Discover,67,667.73,Biometric,0.4465,1,0,12,Saturday
TXN_15331,250.74,Bank Transfer,88183.42,Tablet,Sydney,Travel,0,6,434.61,1,Discover,214,1452.1,OTP,0.8167,1,0,6,Tuesday
TXN_39309,201.44,ATM Withdrawal,59558.25,Laptop,Tokyo,Electronics,0,9,32.98,1,Mastercard,84,2790.36,PIN,0.2551,0,0,18,Friday
TXN_22848,16.51,Online,25299.02,Tablet,Mumbai,Electronics,0,11,360.39,4,Mastercard,214,3176.0,OTP,0.7645,0,1,3,Tuesday
TXN_12781,26.58,Online,72384.28,Tablet,Sydney,Electronics,0,9,44.41,3,Visa,11,3511.3,PIN,0.4703,0,0,19,Sunday
TXN_14524,38.4,POS,87678.5,Laptop,Tokyo,Electronics,0,4,237.84,2,Mastercard,100,1592.85,PIN,0.361,0,0,16,Wednesday
TXN_29005,26.22,POS,5269.69,Laptop,Mumbai,Groceries,0,14,422.01,3,Visa,128,2221.9,Biometric,0.4799,1,0,16,Thursday
TXN_24639,93.29,POS,99585.26,Tablet,Sydney,Travel,0,4,369.91,1,Mastercard,212,235.21,PIN,0.7426,0,0,18,Tuesday
TXN_13832,50.67,Online,49169.86,Laptop,New York,Electronics,0,3,264.15,3,Visa,35,2057.27,Password,0.3756,0,0,13,Saturday
TXN_42399,49.27,POS,77873.77,Tablet,Tokyo,Restaurants,0,12,438.69,1,Discover,221,2743.12,OTP,0.0778,0,0,20,Saturday
TXN_475,14.32,Online,88816.06,Tablet,London,Groceries,1,8,150.68,4,Amex,25,1734.88,PIN,0.4112,0,1,4,Saturday
TXN_36800,146.26,POS,51652.49,Mobile,Sydney,Clothing,0,5,83.32,0,Amex,146,4934.01,PIN,0.6101,0,0,4,Sunday
TXN_18372,53.2,ATM Withdrawal,8684.01,Tablet,Sydney,Groceries,0,9,444.66,0,Amex,194,729.34,PIN,0.5622,0,0,15,Saturday
TXN_24106,186.74,Online,88854.01,Laptop,Tokyo,Electronics,0,8,81.89,0,Amex,5,2254.76,Biometric,0.3569,0,0,15,Thursday
TXN_26758,108.26,Online,93753.8,Tablet,Sydney,Groceries,0,14,99.33,1,Mastercard,16,1325.69,PIN,0.296,0,0,23,Wednesday
TXN_1467,35.34,ATM Withdrawal,55797.12,Mobile,Mumbai,Restaurants,0,12,32.69,2,Amex,194,726.58,OTP,0.0368,1,0,5,Saturday
TXN_46223,84.15,POS,46039.84,Mobile,Sydney,Travel,0,12,63.7,2,Discover,26,2691.25,PIN,0.5834,0,0,7,Thursday
TXN_6724,90.77,Bank Transfer,65546.76,Tablet,Sydney,Groceries,0,1,13.75,1,Discover,2,4079.94,Biometric,0.2463,1,0,4,Tuesday
TXN_14018,31.34,Online,87333.51,Mobile,New York,Restaurants,0,9,284.74,0,Visa,142,2449.45,PIN,0.7052,0,0,7,Friday
TXN_14019,194.35,POS,6787.15,Tablet,Mumbai,Clothing,0,4,368.22,2,Visa,166,4631.15,PIN,0.9441,0,1,8,Saturday
TXN_37664,62.56,ATM Withdrawal,88645.7,Tablet,Sydney,Clothing,0,8,59.08,0,Visa,161,2479.84,OTP,0.1269,1,0,4,Saturday
TXN_17462,52.78,POS,80582.41,Tablet,London,Restaurants,0,10,420.17,2,Visa,21,3874.23,Password,0.4244,0,0,15,Monday
TXN_34018,73.01,ATM Withdrawal,2594.42,Tablet,Tokyo,Electronics,0,11,128.47,3,Amex,225,4282.65,PIN,0.56,0,0,18,Tuesday
TXN_8122,33.53,Bank Transfer,98525.82,Tablet,Tokyo,Clothing,0,10,390.79,2,Mastercard,94,3729.93,PIN,0.7286,0,0,21,Thursday
TXN_14400,77.88,Online,91211.87,Tablet,Tokyo,Groceries,0,10,86.77,1,Amex,225,117.36,PIN,0.4545,0,0,6,Friday
TXN_7600,77.78,Bank Transfer,54062.17,Mobile,London,Travel,0,12,28.28,0,Mastercard,21,1137.42,PIN,0.9857,0,1,7,Friday
TXN_36897,22.25,Online,5645.01,Laptop,New York,Clothing,0,13,194.33,2,Amex,197,1421.55,OTP,0.9767,0,1,7,Saturday
TXN_44429,123.13,Online,62910.46,Tablet,London,Clothing,0,6,401.29,2,Mastercard,52,3950.66,Password,0.0215,0,0,23,Saturday
TXN_47765,254.47,POS,16007.61,Mobile,Tokyo,Restaurants,0,14,113.48,2,Discover,239,3424.38,PIN,0.6187,0,0,6,Tuesday
TXN_3303,89.69,POS,83311.66,Laptop,New York,Clothing,0,1,158.22,0,Discover,190,817.68,PIN,0.3475,0,0,11,Thursday
TXN_6342,31.16,Online,12014.44,Mobile,Mumbai,Restaurants,0,3,80.41,1,Discover,162,915.03,PIN,0.9303,1,1,18,Sunday
TXN_23556,156.64,ATM Withdrawal,39643.31,Laptop,New York,Electronics,0,11,181.39,1,Visa,176,1732.36,Biometric,0.0728,0,0,10,Friday
TXN_15464,36.87,ATM Withdrawal,85604.19,Tablet,Tokyo,Travel,0,11,492.25,3,Visa,29,1617.7,Biometric,0.0047,0,0,2,Tuesday
TXN_923,62.13,Bank Transfer,93683.51,Tablet,Sydney,Restaurants,0,6,211.5,3,Visa,48,4240.19,Password,0.6653,0,0,13,Wednesday
TXN_20458,146.63,ATM Withdrawal,86257.73,Mobile,Sydney,Clothing,0,5,264.95,4,Mastercard,120,4664.91,Password,0.8896,1,1,2,Thursday
TXN_3601,62.38,POS,58679.37,Mobile,Mumbai,Restaurants,0,6,364.25,1,Mastercard,18,2817.6,Biometric,0.3875,1,0,22,Saturday
TXN_39664,179.95,Online,38615.26,Tablet,Tokyo,Electronics,0,11,226.21,0,Mastercard,109,3262.78,Password,0.387,0,0,4,Saturday
TXN_3875,4.73,POS,70145.5,Tablet,London,Clothing,0,9,21.41,4,Amex,159,1452.75,OTP,0.5507,1,1,13,Sunday
TXN_6868,149.57,Bank Transfer,19914.86,Tablet,New York,Restaurants,0,9,156.66,4,Amex,193,3912.52,OTP,0.883,1,1,18,Saturday
TXN_7028,39.94,POS,28261.7,Laptop,Tokyo,Travel,0,3,304.64,2,Mastercard,17,3699.67,PIN,0.5244,1,0,18,Monday
TXN_34519,294.29,Bank Transfer,35810.4,Tablet,Mumbai,Clothing,0,4,363.86,1,Amex,12,1578.42,OTP,0.5021,0,0,15,Sunday
TXN_4346,6.84,POS,71469.82,Tablet,Mumbai,Electronics,0,10,404.62,1,Amex,170,836.76,OTP,0.1285,0,0,15,Sunday
